Vierkantstahl,   25,4.906,,2.50,6
Vierkantstahl,   30,7.065,,2.50,6
Vierkantstahl,   35,9.616,,2.60,6
Vierkantstahl,   40,12.560,,2.50,6
Vierkantstahl,   50,19.630,,2.50,6
Vierkantstahl,   60,28.260,,2.50,6
Vierkantstahl,   70,38.470,,2.55,6
Vierkantstahl,   80,50.240,,2.55,6
Vierkantstahl,   90,63.590,,2.65,6
Vierkantstahl,   100,78.500,,2.55,6
Vierkantstahl,   120,113.000,,2.60,6
Vierkantstahl,   140,153.900,,3.05,6
Vierkantstahl,   150,176.600,,3.05,6
Vierkantstahl,   160,201.100,,3.05,6
Vierkantstahl,   180,254.300,,3.05,6
Vierkantstahl,   200,314.000,,3.05,6
Rundstahl,   6,0.222,,2.70,6
Rundstahl,   8,0.395,,2.55,6
Rundstahl,   10,0.617,,2.50,6
Rundstahl,   12,0.888,,2.50,6
Rundstahl,   14,1.208,,2.50,6
Rundstahl,   15,1.387,,2.50,6
Rundstahl,   16,1.578,,2.55,6
Rundstahl,   18,1.998,,2.50,6
Rundstahl,   20,2.466,,2.50,6
Rundstahl,   22,2.984,,2.60,6
Rundstahl,   24,3.551,,2.60,6
Rundstahl,   25,3.853,,2.50,6
Rundstahl,   26,4.168,,2.60,6
Rundstahl,   28,4.834,,2.60,6
Rundstahl,   30,5.549,,2.50,6
Rundstahl,   35,7.553,,2.55,6
Rundstahl,   40,9.855,,2.55,6
Rundstahl,   45,12.490,,2.60,6
Rundstahl,   50,15.410,,2.55,6
Rundstahl,   60,22.200,,2.55,6
Rundstahl,   70,30.210,,2.60,6
Rundstahl,   80,39.460,,2.60,6
Rundstahl,   90,49.940,,2.60,6
Rundstahl,   100,61.650,,2.55,6
Rundstahl,   110,74.600,,2.60,6
Rundstahl,   120,88.780,,2.60,6
Rundstahl,   130,104.200,,2.80,6
Rundstahl,   140,120.800,,2.80,6
Rundstahl,   150,138.700,,2.80,6
Rundstahl,   160,157.800,,2.80,6
Rundstahl,   170,178.200,,2.80,6
Rundstahl,   180,199.800,,2.80,6
Rundstahl,   200,246.600,,2.80,6
Rundstahl,   220,298.400,,2.80,6
Rundstahl,   240,355.100,,2.80,6
Rundstahl,   250,385.300,,2.80,6
Rundstahl,   260,416.800,,2.80,6
Rundstahl,   280,483.400,,2.80,6
Rundstahl,   300,554.900,,2.80,6
Radreif,   40/36/10,2.900,,3.15,6
Radreif,   44/40/10,3.250,,3.15,6
Radreif,   45/40/12,3.950,,3.15,6
Radreif,   52/48/10,3.900,,3.15,6
"Winkelstahl, rund",   " 15/15/3",0.640,,2.80,6
"Winkelstahl, rund",   " 20/20/3",0.880,,2.60,6
"Winkelstahl, rund",   " 20/20/4",1.140,,2.65,6
"Winkelstahl, rund",   " 25/25/3",1.120,,2.60,6
"Winkelstahl, rund",   " 25/25/4",1.450,,2.60,6
"Winkelstahl, rund",   " 30/30/3",1.360,,2.50,6
"Winkelstahl, rund",   " 30/30/4",1.780,,2.45,6
"Winkelstahl, rund",   " 30/30/5",2.180,,2.50,6
"Winkelstahl, rund",   " 30/30/6",2.540,,2.55,6
"Winkelstahl, rund",   " 35/35/4",2.100,,2.50,6
"Winkelstahl, rund",   " 35/35/5",2.570,,2.50,6
"Winkelstahl, rund",   " 35/35/6",3.040,,2.55,6
"Winkelstahl, rund",   " 40/40/4",2.420,,2.45,6
"Winkelstahl, rund",   " 40/40/5",2.970,,2.45,6
"Winkelstahl, rund",   " 40/40/6",3.520,,2.50,6
"Winkelstahl, rund",   " 45/45/5",3.380,,2.50,6
"Winkelstahl, rund",   " 45/45/6",3.930,,2.55,6
"Winkelstahl, rund",   " 50/50/5",3.770,,2.45,6
"Winkelstahl, rund",   " 50/50/6",4.470,,2.45,6
